Precision,Recall,F1-Score,Accuracy
1.0,0.9714285714285714,0.9855072463768115,0.9714285714285714
1.0,0.8387096774193549,0.9122807017543859,0.8387096774193549
1.0,0.52,0.6842105263157895,0.52
1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365
1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778
1.0,0.2692307692307692,0.42424242424242425,0.2692307692307692
1.0,0.8285714285714286,0.90625,0.8285714285714286
1.0,0.64,0.7804878048780487,0.64
1.0,0.9259259259259259,0.9615384615384615,0.9259259259259259
1.0,0.5217391304347826,0.6857142857142856,0.5217391304347826
1.0,0.8571428571428571,0.923076923076923,0.8571428571428571
1.0,0.9705882352941176,0.9850746268656716,0.9705882352941176
1.0,0.9,0.9473684210526316,0.9
