truth_class,ApplyEyeMakeup,ApplyLipstick,Archery,BabyCrawling,BalanceBeam,BandMarching,BaseballPitch,Basketball,BasketballDunk,BenchPress,Biking,Billiards,BlowDryHair,BlowingCandles,BodyWeightSquats,Bowling,BoxingPunchingBag,BoxingSpeedBag,BreastStroke,BrushingTeeth,CleanAndJerk,CliffDiving,CricketBowling,CricketShot,CuttingInKitchen,Diving,Drumming,Fencing,FieldHockeyPenalty,FloorGymnastics,FrisbeeCatch,FrontCrawl,GolfSwing,Haircut,Hammering,HammerThrow,HandstandPushups,HandstandWalking,HeadMassage,HighJump,HorseRace,HorseRiding,HulaHoop,IceDancing,JavelinThrow,JugglingBalls,JumpingJack,JumpRope,Kayaking,Knitting,LongJump,Lunges,MilitaryParade,Mixing,MoppingFloor,Nunchucks,ParallelBars,PizzaTossing,PlayingCello,PlayingDaf,PlayingDhol,PlayingFlute,PlayingGuitar,PlayingPiano,PlayingSitar,PlayingTabla,PlayingViolin,PoleVault,PommelHorse,PullUps,Punch,PushUps,Rafting,RockClimbingIndoor,RopeClimbing,Rowing,SalsaSpin,ShavingBeard,Shotput,SkateBoarding,Skiing,Skijet,SkyDiving,SoccerJuggling,SoccerPenalty,StillRings,SumoWrestling,Surfing,Swing,TableTennisShot,TaiChi,TennisSwing,ThrowDiscus,TrampolineJumping,Typing,UnevenBars,VolleyballSpiking,WalkingWithDog,WallPushups,WritingOnBoard,YoYo
0.5134534239768982,0.2876061797142029,0.11068098992109299,0.9999999403953552,0.6007731556892395,0.3354503810405731,0.38161465525627136,0.6435010433197021,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.7924914956092834,0.4409404993057251,0.5976487398147583,0.5329598784446716,0.2063066065311432,1.0,0.7182545065879822,0.6328136324882507,0.7508448958396912,0.727961003780365,0.23554155230522156,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.23716843128204346,0.7667195796966553,0.8263434171676636,0.4150330722332001,0.40873828530311584,0.3124198615550995,0.6758975982666016,0.2003875970840454,0.6941221356391907,0.5924392938613892,0.21170170605182648,0.691518247127533,0.4374467432498932,0.3105999827384949,0.4587061107158661,0.6112686991691589,0.5565472841262817,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.1540253609418869,0.42780956625938416,0.859772264957428,1.0000001192092896,0.5202338099479675,0.828735888004303,0.4011843204498291,0.25948071479797363,0.9046007394790649,0.18846212327480316,0.163529634475708,0.7709062099456787,0.6190376877784729,0.3751310408115387,0.34467002749443054,0.3858359158039093,0.3832749128341675,0.4307103753089905,0.2203611433506012,0.23200811445713043,0.3715188503265381,0.7138944268226624,0.2574962377548218,0.8865945935249329,0.6305266618728638,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.32617849111557007,0.3173465132713318,0.6710030436515808,0.6268044114112854,1.0,0.8226615190505981,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.2540477216243744,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.21910960972309113,0.7790904641151428,0.4607546627521515,0.057408545166254044,0.6226409077644348,0.12760289013385773
,0.2876061797142029,0.3469387888908386,0.9999999403953552,0.6007731556892395,0.3354503810405731,0.38161465525627136,0.49806442856788635,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.7924914956092834,0.38677340745925903,0.5976487398147583,0.5329598784446716,0.36751416325569153,1.0,0.7182545065879822,0.6328136324882507,0.7508448958396912,0.727961003780365,0.5713433623313904,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.23716843128204346,0.7667195796966553,0.8263434171676636,0.5893760323524475,0.40873828530311584,0.3124198615550995,0.6758975982666016,0.2003875970840454,0.6941221356391907,0.5924392938613892,0.21170170605182648,0.691518247127533,0.4374467432498932,0.3105999827384949,0.4587061107158661,0.6112686991691589,0.18614965677261353,0.4839305877685547,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.15160977840423584,0.42780956625938416,0.859772264957428,1.0000001192092896,0.28975164890289307,0.828735888004303,0.4011843204498291,0.25948071479797363,0.9046007394790649,0.18846212327480316,0.12512566149234772,0.7709062099456787,0.6190376877784729,0.427402526140213,0.29223865270614624,0.3858359158039093,0.3832749128341675,0.4307103753089905,0.34766659140586853,0.2490873783826828,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6305266618728638,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.32617849111557007,0.7261662483215332,0.6710030436515808,0.6268044114112854,1.0,0.8226615190505981,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.34464430809020996,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.14248615503311157,0.7790904641151428,0.7072624564170837,0.057408545166254044,0.6226409077644348,0.19247093796730042
,0.2876061797142029,0.3469387888908386,0.9999999403953552,0.6007731556892395,0.3354503810405731,0.38161465525627136,0.28484517335891724,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.7924914956092834,0.37708166241645813,0.5976487398147583,0.5329598784446716,0.36751416325569153,1.0,0.28692689538002014,0.6328136324882507,0.7508448958396912,0.727961003780365,0.5713433623313904,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.09648248553276062,0.7667195796966553,0.8263434171676636,0.5893760323524475,0.40873828530311584,0.3124198615550995,0.6758975982666016,0.2003875970840454,0.6941221356391907,0.21231693029403687,0.22554706037044525,0.691518247127533,0.4374467432498932,0.26348334550857544,0.4587061107158661,0.6112686991691589,0.18614965677261353,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.1540253609418869,0.42780956625938416,0.859772264957428,1.0000001192092896,0.5202338099479675,0.828735888004303,0.4011843204498291,0.25948071479797363,0.9046007394790649,0.18846212327480316,0.1273592859506607,0.7709062099456787,0.6190376877784729,0.25716152787208557,0.29223865270614624,0.3858359158039093,0.1987515687942505,0.4307103753089905,0.2203611433506012,0.23200811445713043,0.3715188503265381,0.7138944268226624,0.2574962377548218,0.8865945935249329,0.6785005927085876,0.7733883261680603,0.35138633847236633,0.5747718214988708,0.7637592554092407,0.5830133557319641,0.41384652256965637,0.6710030436515808,0.6268044114112854,1.0,0.671288013458252,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.2511315643787384,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.14248615503311157,0.7790904641151428,0.4607546627521515,0.057408545166254044,0.6226409077644348,0.15310510993003845
,0.2876061797142029,0.15757590532302856,0.9999999403953552,0.6007731556892395,0.27654576301574707,0.38161465525627136,0.49806442856788635,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.3250420391559601,0.4565317630767822,0.49845951795578003,0.5329598784446716,0.36751416325569153,1.0,0.28692689538002014,0.6328136324882507,0.7508448958396912,0.727961003780365,0.23554155230522156,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.13138054311275482,0.7667195796966553,0.8263434171676636,0.10918593406677246,0.40873828530311584,0.3124198615550995,0.6758975982666016,0.12615817785263062,0.6941221356391907,0.44957369565963745,0.30715763568878174,0.691518247127533,0.4374467432498932,0.3105999827384949,0.4587061107158661,0.6112686991691589,0.18614965677261353,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.15160977840423584,0.42780956625938416,0.859772264957428,1.0000001192092896,0.28975164890289307,0.828735888004303,0.4011843204498291,0.25948071479797363,0.9046007394790649,0.18846212327480316,0.1273592859506607,0.7709062099456787,0.6190376877784729,0.14905889332294464,0.34467002749443054,0.3858359158039093,0.1987515687942505,0.4307103753089905,0.34766659140586853,0.23200811445713043,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6305266618728638,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.43566837906837463,0.27665653824806213,0.6710030436515808,0.6268044114112854,1.0,0.8226615190505981,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.1966768056154251,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.045582566410303116,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.14248615503311157,0.7790904641151428,0.7072624564170837,0.057408545166254044,0.6226409077644348,0.23105452954769135
,0.2876061797142029,0.15757590532302856,0.9999999403953552,0.6007731556892395,0.27654576301574707,0.38161465525627136,0.32781726121902466,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.6215009689331055,0.35575392842292786,0.5516887903213501,0.5329598784446716,0.36751416325569153,1.0,0.7182545065879822,0.6328136324882507,0.7508448958396912,0.2509614825248718,0.5713433623313904,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.13138054311275482,0.7667195796966553,0.8263434171676636,0.4150330722332001,0.40873828530311584,0.3124198615550995,0.6758975982666016,0.2003875970840454,0.6941221356391907,0.5527893304824829,0.0745551586151123,0.691518247127533,0.4374467432498932,0.28717294335365295,0.4587061107158661,0.6112686991691589,0.27500927448272705,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.15160977840423584,0.42780956625938416,0.859772264957428,1.0000001192092896,0.28975164890289307,0.29715538024902344,0.4011843204498291,0.25948071479797363,0.6170421242713928,0.33095216751098633,0.12512566149234772,0.7709062099456787,0.6190376877784729,0.26134994626045227,0.34467002749443054,0.3858359158039093,0.1680741012096405,0.4307103753089905,0.2646331787109375,0.2909344434738159,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6305266618728638,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.5830133557319641,0.27665653824806213,0.6710030436515808,0.6268044114112854,1.0,0.8226615190505981,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.1966768056154251,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.14248615503311157,0.7790904641151428,0.7072624564170837,0.057408545166254044,0.6226409077644348,0.2737447917461395
,0.2876061797142029,0.4367455542087555,0.9999999403953552,0.6007731556892395,0.27654576301574707,0.38161465525627136,0.28484517335891724,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.6215009689331055,0.38677340745925903,0.5046854615211487,0.5329598784446716,0.36751416325569153,1.0,0.7182545065879822,0.6328136324882507,0.63080233335495,0.2509614825248718,0.11642143875360489,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.13138054311275482,0.7667195796966553,0.8263434171676636,0.4150330722332001,0.3259420692920685,0.28868308663368225,0.6758975982666016,0.12615817785263062,0.6941221356391907,0.647060751914978,0.0745551586151123,0.691518247127533,0.4374467432498932,0.456200510263443,0.4587061107158661,0.6112686991691589,0.5565472841262817,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.15160977840423584,0.42780956625938416,0.859772264957428,1.0000001192092896,0.28975164890289307,0.16444031894207,0.4011843204498291,0.25948071479797363,0.6170421242713928,0.33095216751098633,0.12512566149234772,0.7709062099456787,0.6190376877784729,0.3751310408115387,0.34467002749443054,0.3858359158039093,0.3832749128341675,0.2984624207019806,0.2646331787109375,0.263653039932251,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6305266618728638,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.5830133557319641,0.7261662483215332,0.6710030436515808,0.6268044114112854,1.0,0.4922073483467102,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.20995306968688965,0.34464430809020996,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.16799671947956085,0.7790904641151428,0.7072624564170837,0.057408545166254044,0.6226409077644348,0.15310510993003845
,0.2876061797142029,0.4367455542087555,0.9999999403953552,0.6007731556892395,0.27654576301574707,0.38161465525627136,0.6435010433197021,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.7924914956092834,0.35575392842292786,0.49845951795578003,0.5329598784446716,0.36751416325569153,1.0,0.7182545065879822,0.6328136324882507,0.7508448958396912,0.727961003780365,0.5713433623313904,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.13138054311275482,0.7667195796966553,0.8263434171676636,0.5893760323524475,0.3259420692920685,0.28868308663368225,0.6758975982666016,0.2003875970840454,0.6941221356391907,0.647060751914978,0.0745551586151123,0.691518247127533,0.4374467432498932,0.28870195150375366,0.4587061107158661,0.6112686991691589,0.5565472841262817,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.1540253609418869,0.42780956625938416,0.859772264957428,1.0000001192092896,0.28975164890289307,0.828735888004303,0.4011843204498291,0.25948071479797363,0.9046007394790649,0.33095216751098633,0.1273592859506607,0.7709062099456787,0.6190376877784729,0.18673716485500336,0.34467002749443054,0.3858359158039093,0.3832749128341675,0.4307103753089905,0.2646331787109375,0.2909344434738159,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6785005927085876,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.5830133557319641,0.27665653824806213,0.6710030436515808,0.6268044114112854,1.0,0.8381390571594238,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.48896461725234985,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.14248615503311157,0.7790904641151428,0.7072624564170837,0.0887405127286911,0.6226409077644348,0.19126832485198975
,0.2876061797142029,0.4367455542087555,0.9999999403953552,0.6007731556892395,0.27654576301574707,0.38161465525627136,0.6435010433197021,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.7924914956092834,0.4409404993057251,0.5153420567512512,0.5329598784446716,0.36751416325569153,1.0,0.7182545065879822,0.6328136324882507,0.63080233335495,0.2509614825248718,0.5713433623313904,0.7596725821495056,0.2360294759273529,0.7064414024353027,0.09648248553276062,0.7667195796966553,0.45517489314079285,0.5893760323524475,0.3259420692920685,0.28868308663368225,0.6758975982666016,0.2003875970840454,0.6941221356391907,0.5789536833763123,0.0745551586151123,0.691518247127533,0.4374467432498932,0.28870195150375366,0.4587061107158661,0.6112686991691589,0.5565472841262817,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.22286134958267212,0.42780956625938416,0.859772264957428,1.0000001192092896,0.28975164890289307,0.828735888004303,0.4011843204498291,0.21458697319030762,0.9046007394790649,0.33095216751098633,0.0729871466755867,0.7709062099456787,0.6190376877784729,0.18673716485500336,0.34467002749443054,0.3858359158039093,0.3832749128341675,0.4307103753089905,0.2646331787109375,0.2909344434738159,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6785005927085876,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.5830133557319641,0.7261662483215332,0.6710030436515808,0.6268044114112854,1.0,0.8381390571594238,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.34845617413520813,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.16799671947956085,0.7790904641151428,0.7072624564170837,0.0887405127286911,0.6226409077644348,0.19974783062934875
,0.2876061797142029,0.4367455542087555,0.9999999403953552,0.6007731556892395,0.3354503810405731,0.38161465525627136,0.6435010433197021,0.7332250475883484,0.5972606539726257,0.7566208839416504,0.7924914956092834,0.4565317630767822,0.49845951795578003,0.5329598784446716,0.36751416325569153,1.0,0.5579606294631958,0.6328136324882507,0.7508448958396912,0.2509614825248718,0.5713433623313904,0.7596725821495056,0.7347564697265625,0.7064414024353027,0.279977023601532,0.7667195796966553,0.45517489314079285,0.5893760323524475,0.3259420692920685,0.3124198615550995,0.6758975982666016,0.2003875970840454,0.38792499899864197,0.6258847713470459,0.26954180002212524,0.691518247127533,0.3058856129646301,0.456200510263443,0.4587061107158661,0.6112686991691589,0.18614965677261353,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.22286134958267212,0.2361418902873993,0.859772264957428,1.0000001192092896,0.28975164890289307,0.828735888004303,0.4011843204498291,0.21458697319030762,0.6170421242713928,0.18846212327480316,0.12512566149234772,0.7709062099456787,0.6190376877784729,0.18673716485500336,0.34467002749443054,0.3858359158039093,0.3832749128341675,0.4307103753089905,0.2646331787109375,0.47306057810783386,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6305266618728638,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.5830133557319641,0.7261662483215332,0.6710030436515808,0.6268044114112854,1.0,0.8381390571594238,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1866127848625183,0.4205928444862366,0.8715288639068604,0.8196114301681519,0.33895325660705566,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.14248615503311157,0.7790904641151428,0.7072624564170837,0.2217404693365097,0.6226409077644348,0.19974783062934875
,0.45413509011268616,0.05081431567668915,0.9999999403953552,0.6007731556892395,0.27654576301574707,0.38161465525627136,0.49806442856788635,0.7756831049919128,0.5972606539726257,0.7566208839416504,0.6598637104034424,0.4255960285663605,0.5976487398147583,0.5329598784446716,0.15927036106586456,1.0,0.5579606294631958,0.6328136324882507,0.7508448958396912,0.727961003780365,0.5713433623313904,0.3488359749317169,0.7347564697265625,0.7064414024353027,0.2671889364719391,0.7667195796966553,0.45517489314079285,0.5893760323524475,0.3259420692920685,0.3124198615550995,0.6758975982666016,0.2003875970840454,0.709482729434967,0.5924392938613892,0.26954180002212524,0.691518247127533,0.3058856129646301,0.456200510263443,0.4587061107158661,0.6112686991691589,0.5565472841262817,0.6165110468864441,0.5508463978767395,0.5160149335861206,0.8006661534309387,0.9533759355545044,0.22286134958267212,0.42780956625938416,0.859772264957428,1.0000001192092896,0.28975164890289307,0.828735888004303,0.4011843204498291,0.23769009113311768,0.9046007394790649,0.33095216751098633,0.16245685517787933,0.7709062099456787,0.6190376877784729,0.18673716485500336,0.34467002749443054,0.3858359158039093,0.1680741012096405,0.4307103753089905,0.2646331787109375,0.23200811445713043,0.3715188503265381,0.7138944268226624,0.30207890272140503,0.8865945935249329,0.6305266618728638,0.7733883261680603,0.585010826587677,0.5747718214988708,0.7637592554092407,0.6433322429656982,0.2666902542114258,0.6710030436515808,0.6268044114112854,1.0,0.8381390571594238,0.521117627620697,1.0000001192092896,0.601509690284729,0.40576857328414917,0.1548020839691162,0.40970754623413086,0.8715288639068604,0.8196114301681519,0.32698890566825867,0.6176406741142273,0.7973437309265137,0.5486029386520386,0.7778593897819519,0.5189436674118042,0.1875794231891632,0.7790904641151428,0.7072624564170837,0.2217404693365097,0.6226409077644348,0.19974783062934875
